report_id,source_id,timestamp,severity,category
43616,3,86541,3,fire
43617,7,86541,5,power
43618,0,86542,3,rescue
43619,4,86546,8,flood
43620,30,86546,2,medical
43621,42,86547,2,medical
43622,25,86547,3,power
43623,1,86548,7,rescue
43624,39,86549,6,rescue
43625,3,86550,1,rescue
43626,1,86550,5,medical
43627,14,86552,3,flood
43628,7,86555,2,fire
43629,39,86557,3,fire
43630,13,86559,5,power
43631,24,86565,4,power
43632,19,86565,1,power
43633,14,86566,1,fire
43634,25,86571,2,fire
43635,8,86573,9,medical
43636,17,86575,1,power
43637,43,86575,3,medical
43638,11,86575,3,rescue
43639,8,86576,1,flood
43640,39,86580,2,rescue
43641,0,86581,8,power
43642,17,86583,3,flood
43643,5,86589,4,flood
43644,39,86593,2,medical
43645,0,86595,2,rescue
43646,35,86595,1,power
43647,12,86595,4,medical
43648,13,86603,5,flood
43649,30,86604,7,fire
43650,14,86605,8,flood
43651,28,86612,1,power
43652,24,86614,3,fire
43653,31,86614,4,fire
43654,17,86615,4,fire
43655,18,86618,5,rescue
43656,20,86618,3,fire
43657,26,86624,3,fire
43658,1,86625,3,rescue
43659,14,86626,6,fire
43660,1,86629,8,rescue
43661,6,86630,2,fire
43662,7,86631,5,flood
43663,9,86631,2,rescue
43664,44,86632,2,flood
43665,22,86632,3,medical
43666,37,86636,2,rescue
43667,6,86642,5,rescue
43668,28,86642,6,medical
43669,17,86642,8,flood
43670,49,86645,1,fire
43671,23,86645,3,medical
43672,40,86645,3,flood
43673,21,86646,8,power
43674,49,86649,3,power
43675,36,86651,7,rescue
43676,34,86652,1,rescue
43677,39,86657,2,medical
43678,41,86658,2,medical
43679,38,86660,2,power
43680,37,86661,5,medical
43681,5,86665,3,rescue
43682,28,86665,2,flood
43683,31,86669,4,flood
43684,19,86672,8,flood
43685,2,86673,5,fire
43686,11,86673,9,flood
43687,19,86678,7,fire
43688,25,86682,2,rescue
43689,9,86682,3,power
43690,21,86683,4,fire
43691,5,86684,2,medical
43692,40,86688,5,medical
43693,30,86689,2,fire
43694,1,86693,3,rescue
43695,43,86693,9,rescue
43696,11,86696,4,fire
43697,16,86697,2,power
43698,46,86699,3,rescue
43699,14,86700,4,power
43700,11,86701,2,power
43701,15,86703,6,medical
43702,26,86707,9,fire
43703,38,86707,3,medical
43704,36,86708,6,rescue
43705,24,86712,1,medical
43706,8,86713,1,medical
43707,26,86714,1,flood
43708,23,86714,1,rescue
43709,47,86715,5,medical
43710,32,86716,8,power
43711,44,86721,4,power
43712,11,86722,1,fire
43713,5,86722,5,flood
43714,46,86723,6,flood
43715,1,86726,3,fire
43716,10,86731,1,power
43717,20,86732,4,flood
43718,37,86735,6,flood
43719,33,86736,1,flood
43720,22,86737,4,fire
43721,12,86738,3,medical
43722,20,86740,2,medical
43723,45,86740,3,power
43724,19,86742,6,rescue
43725,48,86743,2,rescue
43726,49,86745,5,fire
43727,29,86747,3,flood
43728,14,86747,2,flood
43729,26,86750,6,rescue
43730,31,86750,7,rescue
43731,2,86754,2,power
43732,35,86758,5,flood
43733,47,86760,3,rescue
43734,6,86761,2,rescue
43735,40,86762,4,medical
43736,18,86765,8,rescue
43737,4,86767,8,flood
43738,49,86767,5,power
43739,44,86768,6,power
43740,12,86771,5,rescue
43741,39,86774,10,rescue
43742,37,86775,1,power
43743,30,86777,2,flood
43744,5,86777,2,power
43745,31,86785,4,power
43746,42,86786,2,medical
43747,32,86787,1,rescue
43748,2,86788,4,power
43749,44,86790,7,fire
43750,32,86790,9,medical
43751,48,86791,1,rescue
43752,6,86795,1,flood
43753,35,86799,4,rescue
43754,45,86805,5,medical
43755,32,86806,8,rescue
43756,35,86806,1,rescue
43757,34,86807,4,fire
43758,19,86814,5,fire
43759,7,86815,5,flood
43760,12,86818,2,rescue
43761,42,86819,6,flood
43762,28,86819,3,rescue
43763,33,86821,4,fire
43764,33,86823,2,flood
43765,13,86824,2,rescue
43766,30,86826,8,medical
43767,0,86829,7,medical
43768,7,86834,2,power
43769,20,86835,1,flood
43770,9,86837,4,medical
43771,49,86839,3,flood
43772,29,86840,2,medical
43773,33,86841,1,medical
43774,35,86842,2,rescue
43775,2,86846,4,fire
43776,27,86847,8,fire
43777,23,86847,5,flood
43778,46,86849,2,rescue
43779,30,86851,10,medical
43780,33,86852,7,medical
43781,38,86858,5,medical
43782,40,86858,10,flood
43783,48,86858,2,medical
43784,14,86861,5,flood
43785,17,86862,1,rescue
43786,37,86862,3,rescue
43787,29,86863,8,flood
43788,36,86863,1,fire
43789,3,86863,8,fire
43790,12,86864,1,flood
43791,17,86864,3,rescue
43792,9,86865,9,flood
43793,9,86866,2,power
43794,7,86868,2,fire
43795,11,86873,4,fire
43796,38,86875,5,power
43797,45,86880,2,rescue
43798,20,86880,5,power
43799,47,86883,1,flood
43800,8,86883,8,rescue
43801,47,86884,5,fire
43802,2,86885,4,rescue
43803,6,86887,5,flood
43804,11,86887,2,rescue
43805,33,86888,9,fire
43806,38,86891,7,rescue
43807,49,86892,3,fire
43808,48,86893,4,power
43809,41,86893,5,fire
43810,41,86893,1,power
43811,29,86894,4,rescue
43812,24,86901,4,fire
43813,39,86903,1,flood
43814,26,86907,3,rescue
43815,4,86908,6,rescue
43816,37,86913,5,rescue
43817,29,86921,2,power
43818,11,86922,2,power
43819,16,86923,5,power
43820,30,86923,5,fire
43821,32,86928,5,fire
43822,1,86928,1,power
43823,6,86930,2,medical
43824,9,86931,2,rescue
43825,39,86932,5,power
43826,35,86932,3,rescue
43827,45,86936,5,flood
43828,26,86937,1,fire
43829,31,86938,3,rescue
43830,12,86939,5,power
43831,38,86940,5,flood
43832,8,86943,3,power
43833,21,86946,5,fire
43834,45,86946,8,medical
43835,11,86947,2,rescue
43836,3,86953,2,medical
43837,33,86955,4,power
43838,11,86957,4,medical
43839,38,86960,3,fire
43840,34,86964,2,fire
43841,13,86967,3,medical
43842,40,86973,2,flood
43843,37,86973,3,rescue
43844,33,86974,2,medical
43845,16,86975,8,fire
43846,39,86975,8,flood
43847,31,86980,8,fire
43848,28,86980,2,medical
43849,16,86983,1,medical
43850,4,86983,2,fire
43851,27,86983,6,medical
43852,8,86985,6,fire
43853,34,86985,3,rescue
43854,47,86986,2,rescue
43855,7,86987,6,rescue
43856,27,86987,6,fire
43857,19,86987,2,flood
43858,8,86989,1,fire
43859,42,86991,2,rescue
43860,30,86995,4,medical
43861,14,86997,5,power
43862,37,86997,5,flood
43863,4,86997,3,power
43864,27,87001,5,fire
43865,24,87003,6,fire
43866,16,87005,2,flood
43867,2,87006,5,medical
43868,13,87009,3,power
43869,37,87010,4,power
43870,41,87017,4,medical
43871,48,87020,2,medical
43872,12,87023,1,power
43873,33,87026,3,fire
43874,31,87031,3,rescue
43875,45,87033,2,rescue
43876,10,87038,5,fire
43877,38,87038,4,fire
43878,19,87040,8,medical
43879,49,87042,2,fire
43880,16,87043,4,medical
43881,33,87044,2,fire
43882,34,87045,3,fire
43883,36,87047,1,fire
43884,20,87049,2,power
43885,29,87050,1,fire
43886,29,87054,1,flood
43887,5,87055,10,flood
43888,29,87056,5,fire
43889,33,87060,3,rescue
43890,43,87065,2,flood
43891,31,87065,3,rescue
43892,39,87067,4,flood
43893,36,87072,1,medical
43894,46,87072,5,medical
43895,15,87075,6,power
43896,39,87076,5,flood
43897,34,87076,4,power
43898,37,87087,1,fire
43899,21,87091,1,medical
43900,15,87091,9,fire
43901,34,87092,2,medical
43902,31,87092,6,power
43903,49,87092,2,fire
43904,4,87093,3,rescue
43905,7,87096,9,flood
43906,9,87097,8,power
43907,30,87097,7,power
43908,27,87098,3,medical
43909,43,87101,5,flood
43910,3,87101,1,rescue
43911,31,87106,1,flood
43912,8,87107,1,fire
43913,24,87112,8,fire
43914,19,87112,1,power
43915,26,87114,2,power
43916,48,87115,2,flood
43917,47,87115,8,flood
43918,42,87115,1,medical
43919,7,87116,4,power
43920,15,87118,3,flood
43921,35,87120,1,flood
43922,31,87121,2,power
43923,23,87124,2,medical
43924,36,87128,1,rescue
43925,28,87129,8,rescue
43926,25,87130,1,medical
43927,48,87133,3,flood
43928,24,87133,9,medical
43929,23,87134,5,flood
43930,33,87134,10,power
43931,47,87135,5,medical
43932,40,87135,1,fire
43933,1,87138,2,power
43934,19,87139,3,rescue
43935,23,87139,5,power
43936,17,87140,3,fire
43937,47,87144,2,fire
43938,26,87145,1,flood
43939,47,87145,1,medical
43940,0,87145,1,medical
43941,7,87146,3,flood
43942,3,87147,1,power
43943,12,87147,6,flood
43944,46,87152,9,rescue
43945,28,87152,3,flood
43946,39,87154,3,flood
43947,3,87154,1,power
43948,2,87155,2,flood
43949,14,87156,5,medical
43950,22,87162,4,rescue
43951,0,87162,5,power
43952,27,87162,2,power
43953,41,87164,6,rescue
43954,18,87166,6,flood
43955,16,87167,6,power
43956,18,87169,3,fire
43957,0,87170,4,power
43958,33,87170,8,flood
43959,45,87171,6,power
43960,29,87173,1,rescue
43961,29,87174,7,rescue
43962,40,87175,4,power
43963,35,87176,2,medical
43964,45,87177,4,flood
43965,26,87180,1,flood
43966,8,87182,3,medical
43967,32,87185,4,fire
43968,0,87185,6,medical
43969,29,87189,3,power
43970,19,87193,1,fire
43971,2,87193,5,power
43972,21,87200,9,flood
43973,45,87200,3,power
43974,43,87201,8,fire
43975,2,87203,1,fire
43976,27,87207,1,power
43977,19,87208,8,medical
43978,44,87211,1,rescue
43979,36,87221,6,power
43980,34,87221,5,power
43981,9,87222,7,fire
43982,41,87223,2,fire
43983,31,87228,2,fire
43984,39,87232,2,flood
43985,21,87234,4,rescue
43986,3,87235,5,power
43987,16,87236,2,flood
43988,36,87237,8,fire
43989,35,87238,5,fire
43990,39,87240,9,flood
43991,26,87240,3,rescue
43992,2,87245,1,rescue
43993,17,87250,8,flood
43994,26,87252,1,rescue
43995,19,87254,6,medical
43996,22,87254,3,flood
43997,37,87256,3,power
43998,7,87256,6,rescue
43999,16,87257,3,rescue
44000,3,87258,5,power
44001,14,87262,7,medical
44002,45,87265,7,power
44003,4,87265,2,power
44004,31,87268,1,fire
44005,9,87271,2,flood
44006,8,87271,3,rescue
44007,37,87272,2,power
44008,7,87273,3,fire
44009,42,87274,2,medical
44010,17,87275,5,medical
44011,15,87280,8,power
44012,32,87280,2,flood
44013,30,87280,1,rescue
44014,33,87283,8,power
44015,3,87284,1,flood
44016,46,87284,4,rescue
44017,10,87287,7,fire
44018,38,87290,2,fire
44019,36,87291,4,medical
44020,7,87300,5,fire
44021,40,87300,4,power
44022,39,87302,6,fire
44023,18,87303,3,rescue
44024,44,87304,1,flood
44025,31,87306,1,fire
44026,23,87306,5,flood
44027,46,87307,7,flood
44028,48,87307,8,fire
44029,47,87309,7,fire
44030,18,87309,2,rescue
44031,37,87310,10,power
44032,26,87315,4,medical
44033,5,87316,1,flood
44034,14,87319,4,fire
44035,37,87320,8,medical
44036,1,87321,3,medical
44037,25,87323,4,flood
44038,37,87323,3,rescue
44039,39,87328,3,fire
44040,8,87329,2,fire
44041,20,87332,2,flood
44042,45,87336,8,flood
44043,16,87339,2,power
44044,20,87340,1,power
44045,22,87342,4,flood
44046,34,87346,2,power
44047,18,87346,4,fire
44048,30,87348,1,power
44049,40,87348,5,fire
44050,9,87349,4,medical
44051,32,87349,3,medical
44052,31,87351,1,rescue
44053,32,87351,3,rescue
44054,26,87353,1,rescue
44055,34,87358,2,fire
44056,42,87360,3,power
44057,38,87361,3,fire
44058,12,87363,7,flood
44059,38,87363,10,rescue
44060,2,87364,6,medical
44061,13,87366,3,fire
44062,31,87368,5,medical
44063,39,87370,9,flood
44064,12,87372,7,flood
44065,39,87374,3,fire
44066,16,87375,9,rescue
44067,18,87375,8,rescue
44068,31,87377,8,rescue
44069,31,87379,2,rescue
44070,13,87382,3,fire
44071,32,87385,2,medical
44072,48,87385,8,power
44073,1,87386,5,medical
44074,7,87388,1,fire
44075,3,87392,1,fire
44076,41,87394,6,power
44077,30,87395,5,power
44078,20,87395,8,flood
44079,16,87396,4,power
44080,2,87398,5,fire
44081,11,87400,4,fire
44082,14,87401,3,flood
44083,29,87401,1,power
44084,3,87404,4,flood
44085,8,87405,5,rescue
44086,31,87408,5,fire
44087,38,87408,1,power
44088,49,87411,4,flood
44089,28,87413,3,medical
44090,2,87417,9,medical
44091,25,87418,5,fire
44092,16,87419,2,power
44093,31,87420,1,power
44094,10,87421,3,rescue
44095,30,87422,4,medical
44096,18,87422,10,rescue
44097,3,87428,6,flood
44098,40,87429,5,medical
44099,34,87429,7,medical
44100,19,87429,3,flood
44101,5,87431,5,flood
44102,0,87432,2,rescue
44103,44,87437,9,medical
44104,15,87438,1,power
44105,47,87440,1,medical
44106,24,87441,2,flood
44107,16,87443,9,flood
44108,31,87443,5,rescue
44109,39,87446,3,flood
44110,45,87447,1,rescue
44111,42,87448,2,rescue
44112,23,87453,3,medical
44113,15,87453,7,fire
44114,7,87456,1,flood
44115,40,87458,2,rescue
44116,4,87460,3,rescue
44117,43,87466,2,fire
44118,14,87467,2,medical
44119,32,87469,6,fire
44120,21,87473,9,rescue
44121,0,87479,3,power
44122,26,87481,2,medical
44123,33,87484,2,medical
44124,22,87488,2,medical
44125,1,87489,3,flood
44126,14,87494,1,power
44127,7,87494,1,power
44128,33,87495,5,flood
44129,28,87495,2,power
44130,13,87495,4,flood
44131,47,87496,7,fire
44132,22,87496,6,medical
44133,48,87498,1,power
44134,47,87503,1,flood
44135,22,87504,1,rescue
44136,49,87508,4,flood
44137,43,87509,8,power
44138,28,87509,7,power
44139,48,87510,1,power
44140,20,87512,7,fire
44141,4,87512,3,fire
44142,32,87512,8,flood
44143,26,87514,5,flood
44144,24,87514,6,fire
44145,0,87516,5,rescue
44146,45,87516,2,fire
44147,33,87517,2,medical
44148,42,87518,6,flood
44149,37,87524,5,medical
44150,33,87525,2,rescue
44151,35,87526,4,fire
44152,47,87526,3,fire
44153,18,87528,5,rescue
44154,35,87528,5,power
44155,20,87528,3,fire
44156,2,87530,9,flood
44157,29,87532,10,fire
44158,29,87532,6,rescue
44159,23,87533,2,medical
44160,1,87534,5,flood
44161,9,87534,1,power
44162,31,87536,7,flood
44163,43,87539,2,rescue
44164,10,87540,3,flood
44165,8,87540,4,rescue
44166,21,87542,1,medical
44167,48,87543,2,medical
44168,17,87550,1,medical
44169,17,87553,3,power
44170,7,87555,5,fire
44171,39,87555,1,medical
44172,8,87558,2,flood
44173,3,87558,2,power
44174,22,87559,2,flood
44175,12,87560,6,medical
44176,19,87561,3,rescue
44177,23,87563,1,rescue
44178,9,87563,3,flood
44179,37,87570,2,rescue
44180,30,87570,1,fire
44181,4,87578,4,flood
44182,33,87579,7,power
44183,18,87580,1,fire
44184,18,87582,7,medical
44185,34,87584,9,rescue
44186,32,87585,3,fire
44187,7,87589,5,fire
44188,10,87594,3,rescue
44189,1,87594,3,flood
44190,23,87597,1,power
44191,26,87598,3,fire
44192,5,87599,6,power
44193,33,87600,2,fire
44194,6,87601,8,power
44195,31,87601,1,medical
44196,18,87602,5,flood
44197,0,87603,2,rescue
44198,8,87605,1,rescue
44199,46,87608,10,power
44200,25,87609,3,fire
44201,28,87610,7,rescue
44202,38,87612,1,power
44203,31,87617,5,medical
44204,5,87619,3,flood
44205,47,87621,5,medical
44206,3,87624,2,rescue
44207,42,87627,3,rescue
44208,20,87630,3,flood
44209,27,87632,6,power
44210,25,87636,4,power
44211,12,87636,4,medical
44212,42,87637,3,rescue
44213,4,87637,1,medical
44214,37,87640,4,flood
44215,8,87643,5,rescue
44216,23,87644,2,flood
44217,1,87645,4,flood
44218,1,87648,1,power
44219,18,87649,6,flood
44220,8,87649,4,rescue
44221,7,87651,1,medical
44222,35,87651,5,power
44223,34,87653,1,flood
44224,32,87656,5,rescue
44225,11,87659,1,medical
44226,41,87659,8,rescue
44227,10,87660,10,rescue
44228,42,87660,2,power
44229,41,87665,1,flood
44230,27,87666,2,rescue
44231,49,87672,8,power
44232,11,87673,8,rescue
44233,7,87674,3,medical
44234,29,87674,1,flood
44235,40,87675,3,power
44236,11,87679,7,medical
44237,15,87681,1,fire
44238,19,87685,1,flood
44239,24,87686,2,fire
44240,47,87691,3,power
44241,35,87691,1,flood
44242,10,87696,5,medical
44243,16,87698,8,power
44244,17,87700,7,medical
44245,12,87700,6,flood
44246,45,87700,1,power
44247,12,87705,5,rescue
44248,14,87705,10,rescue
44249,17,87707,3,power
44250,17,87712,5,medical
44251,20,87713,8,flood
44252,24,87715,1,medical
44253,47,87717,4,fire
44254,15,87718,1,rescue
44255,31,87719,2,power
44256,23,87719,4,rescue
44257,10,87719,5,flood
44258,10,87719,6,medical
44259,19,87722,1,power
44260,0,87729,2,fire
44261,31,87729,4,fire
44262,7,87731,5,power
44263,34,87731,1,rescue
44264,42,87731,4,fire
44265,47,87732,8,flood
44266,45,87734,1,fire
44267,48,87735,1,rescue
44268,49,87735,4,fire
44269,5,87736,1,medical
44270,6,87738,2,medical
44271,2,87740,5,fire
44272,6,87743,2,power
44273,27,87744,1,rescue
44274,32,87745,4,rescue
44275,1,87745,3,fire
44276,20,87746,3,fire
44277,22,87747,10,flood
44278,14,87748,3,fire
44279,29,87748,3,fire
44280,40,87750,2,rescue
44281,2,87752,1,medical
44282,18,87755,6,fire
44283,3,87755,2,fire
44284,29,87756,4,medical
44285,38,87757,1,medical
44286,28,87758,4,power
44287,34,87761,6,rescue
44288,15,87761,2,rescue
44289,17,87762,5,fire
44290,12,87764,1,fire
44291,12,87764,3,flood
44292,35,87765,2,medical
44293,44,87773,2,fire
44294,25,87774,5,power
44295,46,87778,1,power
44296,27,87778,3,rescue
44297,13,87784,8,flood
44298,44,87789,2,medical
44299,36,87790,1,medical
44300,21,87793,4,fire
44301,31,87793,8,power
44302,9,87795,6,medical
44303,26,87797,4,fire
44304,37,87807,3,fire
44305,36,87810,1,power
44306,39,87814,7,power
44307,41,87815,6,medical
44308,37,87817,4,flood
44309,44,87820,2,flood
44310,45,87828,3,medical
44311,13,87829,8,medical
44312,42,87830,3,medical
44313,20,87833,4,flood
44314,36,87834,2,fire
44315,32,87836,6,medical
44316,5,87837,8,power
44317,27,87841,5,rescue
44318,10,87842,4,flood
44319,32,87844,1,flood
44320,16,87848,9,fire
44321,44,87848,3,rescue
44322,39,87852,6,rescue
44323,4,87852,3,power
44324,49,87853,9,medical
44325,35,87856,5,power
44326,9,87858,8,rescue
44327,33,87859,2,fire
44328,0,87863,6,flood
44329,20,87863,2,rescue
44330,3,87865,9,medical
44331,41,87868,3,rescue
44332,0,87874,5,power
44333,9,87875,3,power
44334,49,87876,3,power
44335,25,87877,2,flood
44336,6,87880,6,medical
44337,37,87881,2,power
44338,22,87881,7,fire
44339,38,87883,5,medical
44340,46,87883,5,flood
44341,6,87884,6,fire
44342,41,87885,4,rescue
44343,17,87885,2,flood
44344,16,87887,9,medical
44345,1,87887,9,flood
44346,33,87888,6,power
44347,29,87888,8,flood
44348,27,87888,2,medical
44349,14,87889,6,flood
44350,8,87889,2,power
44351,38,87893,5,medical
44352,42,87895,3,fire
44353,19,87900,3,fire
44354,26,87902,3,medical
44355,10,87904,1,power
44356,37,87905,2,rescue
44357,3,87907,7,flood
44358,40,87908,6,medical
44359,26,87908,4,rescue
44360,1,87911,4,medical
44361,49,87912,7,power
44362,21,87914,5,flood
44363,44,87917,2,flood
44364,32,87917,2,medical
44365,48,87918,1,flood
44366,9,87919,5,rescue
44367,1,87923,4,medical
44368,8,87927,6,flood
44369,2,87933,5,fire
44370,28,87934,4,flood
44371,2,87935,5,flood
44372,35,87940,8,rescue
44373,39,87941,1,power
44374,1,87943,5,flood
44375,24,87952,3,fire
44376,43,87955,8,fire
44377,25,87955,2,medical
44378,37,87956,8,flood
44379,35,87958,2,power
44380,3,87958,6,flood
44381,8,87960,2,fire
44382,6,87961,10,fire
44383,46,87962,5,rescue
44384,41,87964,2,rescue
44385,17,87966,8,flood
44386,2,87970,3,fire
44387,39,87971,5,power
44388,0,87971,10,fire
44389,18,87971,2,flood
44390,8,87972,1,power
44391,6,87976,6,power
44392,47,87976,10,fire
44393,48,87978,4,power
44394,29,87979,1,flood
44395,28,87983,3,rescue
44396,49,87983,7,rescue
44397,45,87985,7,fire
44398,42,87986,2,flood
44399,45,87987,4,fire
44400,9,87992,6,rescue
44401,9,87992,2,power
44402,23,87993,5,rescue
44403,49,87994,6,flood
44404,24,87995,6,flood
44405,45,88001,8,flood
44406,23,88001,1,rescue
44407,42,88002,5,medical
44408,9,88003,9,rescue
44409,36,88004,3,fire
44410,40,88005,7,power
44411,41,88007,2,fire
44412,7,88011,2,fire
44413,4,88012,4,power
44414,28,88013,1,medical
44415,39,88015,7,fire
44416,5,88020,7,medical
44417,23,88020,1,power
44418,13,88024,4,fire
44419,46,88025,6,fire
44420,30,88025,6,fire
44421,23,88026,3,fire
44422,15,88028,2,flood
44423,32,88032,1,flood
44424,28,88032,7,fire
44425,19,88034,5,medical
44426,30,88034,7,medical
44427,46,88037,2,power
44428,47,88041,5,rescue
44429,30,88042,9,rescue
44430,4,88043,7,fire
44431,34,88045,1,flood
44432,44,88047,2,power
44433,11,88049,7,medical
44434,9,88049,3,power
44435,49,88049,2,medical
44436,10,88050,5,rescue
44437,43,88052,8,power
44438,24,88053,9,power
44439,8,88054,4,fire
44440,43,88054,6,medical
44441,29,88055,5,fire
44442,3,88059,8,rescue
44443,18,88061,7,power
44444,2,88062,1,power
44445,21,88065,5,rescue
44446,36,88065,3,flood
44447,4,88068,1,power
44448,23,88069,4,medical
44449,41,88072,1,flood
44450,25,88078,2,medical
44451,18,88079,1,flood
44452,34,88079,3,medical
44453,6,88081,4,rescue
44454,42,88084,3,flood
44455,19,88087,2,fire
44456,32,88090,2,flood
44457,2,88090,2,rescue
44458,37,88092,2,fire
44459,36,88094,2,rescue
44460,3,88096,4,rescue
44461,0,88102,2,rescue
44462,3,88102,5,rescue
44463,19,88103,2,power
44464,40,88103,2,fire
44465,0,88103,4,rescue
44466,42,88105,8,power
44467,23,88105,1,flood
44468,45,88108,3,flood
44469,43,88109,6,medical
44470,24,88111,5,fire
44471,3,88112,4,rescue
44472,10,88113,6,rescue
44473,17,88116,2,rescue
44474,47,88119,3,fire
44475,9,88123,3,fire
44476,2,88128,5,fire
44477,19,88129,3,rescue
44478,45,88133,9,rescue
44479,49,88137,6,rescue
44480,18,88139,3,flood
44481,2,88139,6,fire
44482,28,88142,2,flood
44483,2,88143,1,power
44484,1,88146,7,medical
44485,4,88146,2,fire
44486,27,88148,6,fire
44487,22,88149,4,flood
44488,21,88150,5,fire
44489,12,88157,2,rescue
44490,6,88163,1,rescue
44491,40,88164,6,flood
44492,3,88167,8,rescue
44493,36,88167,4,medical
44494,1,88168,3,medical
44495,36,88178,4,flood
44496,36,88180,1,rescue
44497,43,88184,5,power
44498,47,88184,1,flood
44499,39,88185,3,fire
44500,36,88188,3,fire
44501,46,88195,6,power
44502,34,88197,8,power
44503,15,88197,6,flood
44504,6,88200,2,power
44505,33,88201,1,fire
44506,17,88202,1,power
44507,45,88202,4,flood
44508,21,88203,5,rescue
44509,4,88207,4,fire
44510,23,88208,6,flood
44511,43,88209,3,rescue
44512,46,88210,5,flood
44513,33,88210,3,flood
44514,28,88215,1,medical
44515,10,88217,10,fire
44516,41,88221,2,fire
44517,10,88223,8,fire
44518,8,88223,8,rescue
44519,25,88224,2,power
44520,8,88225,4,power
44521,4,88225,1,power
44522,30,88234,1,fire
44523,39,88234,7,fire
44524,2,88236,2,medical
44525,38,88239,3,flood
44526,37,88239,10,fire
44527,46,88240,1,fire
44528,37,88243,9,medical
44529,21,88244,2,flood
44530,9,88251,6,flood
44531,5,88253,8,medical
44532,36,88258,3,fire
44533,36,88261,2,power
44534,25,88263,2,rescue
44535,10,88263,2,power
44536,32,88265,8,flood
44537,45,88267,10,power
44538,30,88269,5,medical
44539,32,88269,10,rescue
44540,38,88270,4,fire
44541,17,88273,8,power
44542,21,88278,4,power
44543,35,88279,4,power
44544,0,88279,4,flood
44545,43,88282,7,fire
44546,33,88282,8,fire
44547,35,88285,8,fire
44548,30,88288,2,power
44549,44,88289,9,fire
44550,31,88297,1,rescue
44551,33,88297,3,medical
44552,32,88298,4,flood
44553,20,88305,10,flood
44554,22,88307,5,fire
44555,44,88309,3,medical
44556,3,88310,7,power
44557,14,88310,8,medical
44558,2,88310,7,fire
44559,17,88310,8,fire
44560,14,88312,1,power
44561,5,88312,3,medical
44562,41,88312,2,fire
44563,27,88318,5,fire
44564,20,88321,4,medical
44565,19,88323,1,power
44566,5,88326,1,power
44567,26,88326,6,power
44568,41,88326,1,fire
44569,41,88329,8,power
44570,16,88330,4,rescue
44571,29,88330,2,rescue
44572,31,88331,2,power
44573,34,88332,2,medical
44574,11,88332,9,fire
44575,29,88333,2,medical
44576,27,88335,9,medical
44577,25,88337,2,power
44578,34,88344,6,fire
44579,19,88353,7,fire
44580,32,88358,1,fire
44581,31,88358,2,fire
44582,13,88359,4,flood
44583,41,88363,2,power
44584,42,88364,6,power
44585,4,88365,10,rescue
44586,33,88366,4,medical
44587,10,88367,3,fire
44588,38,88367,3,fire
44589,44,88371,1,flood
44590,33,88371,1,power
44591,20,88373,10,power
44592,43,88373,3,flood
44593,0,88379,1,rescue
44594,8,88381,4,power
44595,48,88381,5,flood
44596,49,88381,3,fire
44597,44,88390,5,power
44598,26,88392,2,fire
44599,41,88393,1,rescue
44600,40,88397,1,medical
44601,49,88397,2,fire
44602,26,88398,1,fire
44603,48,88409,4,fire
44604,27,88409,4,flood
44605,3,88410,2,fire
44606,6,88417,2,fire
44607,5,88420,5,fire
44608,48,88421,1,rescue
44609,30,88422,4,fire
44610,48,88424,8,rescue
44611,19,88426,1,rescue
44612,38,88427,6,flood
44613,42,88428,1,fire
44614,33,88429,3,fire
44615,22,88432,6,fire
44616,33,88432,3,power
44617,31,88432,4,medical
44618,26,88433,1,fire
44619,38,88433,6,fire
44620,1,88436,4,rescue
44621,43,88436,2,rescue
44622,18,88439,3,medical
44623,27,88439,1,power
44624,6,88449,3,rescue
44625,25,88450,3,power
44626,25,88458,5,power
44627,8,88459,2,fire
44628,10,88459,6,rescue
44629,11,88460,4,medical
44630,17,88463,1,rescue
44631,42,88463,1,power
44632,17,88464,1,medical
44633,9,88465,7,medical
44634,35,88466,2,rescue
44635,25,88467,7,power
44636,9,88468,2,flood
44637,44,88472,4,power
44638,46,88474,3,flood
44639,19,88476,2,flood
44640,2,88481,4,power
44641,26,88482,8,fire
44642,46,88484,9,rescue
44643,47,88486,3,rescue
44644,21,88490,2,medical
44645,13,88491,1,flood
44646,3,88493,5,rescue
44647,33,88494,1,rescue
44648,18,88497,3,medical
44649,17,88500,4,medical
44650,14,88502,1,power
44651,7,88505,1,rescue
44652,47,88506,1,medical
44653,46,88507,1,flood
44654,34,88507,9,power
44655,23,88509,9,fire
44656,34,88510,6,fire
44657,23,88512,3,fire
44658,23,88512,7,flood
44659,31,88513,5,power
44660,14,88516,7,flood
44661,2,88516,3,power
44662,29,88517,7,medical
44663,12,88518,3,flood
44664,47,88519,3,flood
44665,0,88519,3,medical
44666,3,88521,6,power
44667,9,88522,5,flood
44668,0,88523,4,medical
44669,19,88524,3,rescue
44670,10,88527,4,flood
44671,17,88528,1,power
44672,10,88530,5,flood
44673,6,88531,1,flood
44674,41,88533,3,medical
44675,8,88533,1,flood
44676,31,88535,2,power
44677,21,88535,6,fire
44678,41,88537,4,fire
44679,23,88538,3,fire
44680,46,88541,2,fire
44681,16,88542,9,rescue
44682,18,88543,1,fire
44683,40,88546,6,rescue
44684,19,88546,7,power
44685,36,88547,7,medical
44686,36,88548,4,rescue
44687,49,88548,5,rescue
44688,44,88549,10,medical
44689,16,88559,2,power
44690,6,88559,1,fire
